cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
1576,6,2,10,1.4399683128840548,1719,11,0.9431945538974952,0
1562,6,2,10,1.7383924861944604,1875,11,0.8884502877862838,0
1449,6,2,10,1.3285566215148368,1601,11,0.9431945538974952,0
1574,6,2,10,1.9970267697301451,1725,11,0.9431945538974952,0
1543,6,2,10,1.8418461996087343,1785,11,0.9431945538974952,0
1568,6,2,10,1.559337982208217,1653,11,0.8884502877862838,0
1559,6,2,10,1.5991278719829378,1757,11,0.8884502877862838,0
1618,6,2,10,1.8657201334735667,1746,11,0.9431945538974952,0
1639,6,2,10,1.5633169711856891,1794,11,0.9431945538974952,0
1305,6,2,10,1.3007036986725322,1617,11,0.9431945538974952,0
1314,6,2,10,1.3126406656049485,1572,11,0.9431945538974952,0
1290,6,2,10,1.5513800042532728,1606,11,0.8884502877862838,0
1408,6,2,10,1.1136912167313446,1520,11,0.9431945538974952,0
1545,6,2,10,1.9015310342708154,1675,11,0.8884502877862838,0
1336,6,2,10,1.29672471,1615,11,0.8884502877862838,0
1452,6,2,10,1.4121153900417502,1610,11,0.9431945538974952,0
1393,6,2,10,1.244997852987923,1587,11,0.8884502877862838,0
1356,6,2,10,1.0699223379791518,1529,11,0.8884502877862838,0
1418,6,2,10,1.5991278719829378,1623,11,0.8884502877862838,0
1533,6,2,10,1.559337982208217,1758,11,0.9431945538974952,0
1536,6,2,10,1.770224398014237,1738,11,0.9431945538974952,0
1561,6,2,10,1.0778803159340962,1546,11,0.8884502877862838,0
1632,6,2,10,1.6309597838027143,1890,11,0.9431945538974952,0
1260,6,2,10,1.3882414561769179,1710,11,0.9431945538974952,0
1528,6,2,10,2.0169217146175056,1779,11,0.8884502877862838,0
1287,6,2,10,1.5275060703884404,1628,11,0.8884502877862838,0
1474,6,2,10,1.8736781114285108,1799,11,0.9431945538974952,0
1601,6,2,10,1.3683465112895574,1666,11,0.9431945538974952,0
1507,6,2,10,1.507611126,1793,11,0.9431945538974952,0
1604,6,2,10,1.9651948579103686,1880,11,0.8884502877862838,0
1416,6,2,10,1.455884268793943,1645,11,0.8884502877862838,0
1395,6,2,10,1.3126406656049485,1750,11,0.9431945538974952,0
1561,6,2,10,1.7980773208565415,1679,11,0.8884502877862838,0
1501,6,2,10,1.555358993230745,1722,11,0.9431945538974952,0
1647,6,2,10,1.7821613649466532,1766,11,0.9431945538974952,0
1289,6,2,10,1.4877161806137198,1686,11,0.9431945538974952,0
1354,6,2,10,0.8351619883082996,1594,11,0.8884502877862838,0
1551,6,2,10,1.666770684599963,1810,11,0.8884502877862838,0
1408,6,2,10,1.5712749491406333,1704,11,0.8884502877862838,0
1400,6,2,10,1.3007036986725322,1615,11,0.8884502877862838,0
1352,6,2,10,1.4041574120868061,1775,11,0.8884502877862838,0
1421,6,2,10,2.1800602626938606,1761,11,0.9431945538974952,0
1605,6,2,10,2.0089637366625612,1872,11,0.8884502877862838,0
1493,6,2,10,1.6627916956224909,1883,11,0.9431945538974952,0
1665,6,2,10,1.8060352988114856,1815,11,0.8884502877862838,0
1271,6,2,10,1.0102375033170707,1606,11,0.8884502877862838,0
1418,6,2,10,1.4399683128840548,1626,11,0.8884502877862838,0
1636,6,2,10,1.9612158689328965,1818,11,0.8884502877862838,0
1474,6,2,10,1.8378672106312621,1786,11,0.9431945538974952,0
1510,6,2,10,1.4240523569741665,1708,11,0.8884502877862838,0
1429,6,2,10,1.8100142877889578,1823,11,0.9431945538974952,0
1432,6,2,10,1.607085849937882,1670,11,0.9431945538974952,0
1575,6,2,10,1.5712749491406333,1696,11,0.8884502877862838,0
1368,6,2,10,1.4081364010642783,1583,11,0.9431945538974952,0
1393,6,2,10,1.2410188640104511,1592,11,0.8884502877862838,0
1379,6,2,10,1.4797582026587754,1688,11,0.8884502877862838,0
1558,6,2,10,1.29672471,1581,11,0.8884502877862838,0
1426,6,2,10,1.7304345082395163,1618,11,0.8884502877862838,0
1477,6,2,10,1.8657201334735667,1835,11,0.8884502877862838,0
1373,6,2,10,1.7622664200592928,1866,11,0.9431945538974952,0
1469,6,2,10,1.615043827892826,1629,11,0.8884502877862838,0
1302,6,2,10,0.9863635694522384,1494,11,0.9431945538974952,0
1490,6,2,10,1.5275060703884404,1722,11,0.9431945538974952,0
1518,6,2,10,1.4081364010642783,1580,11,0.9431945538974952,0
1423,6,2,10,1.6986025964197395,1789,11,0.9431945538974952,0
1663,6,2,10,1.4996531475461359,1831,11,0.8884502877862838,0
1582,6,2,10,1.5115901144785522,1695,11,0.9431945538974952,0
1528,6,2,10,1.6866656294873235,1703,11,0.8884502877862838,0
1344,6,2,10,1.344472577424725,1654,11,0.8884502877862838,0
1439,6,2,10,1.3842624671994457,1620,11,0.8884502877862838,0
1486,6,2,10,1.507611126,1712,11,0.8884502877862838,0
1327,6,2,10,1.443947301861527,1622,11,0.9431945538974952,0
1439,6,2,10,1.877657100405983,1745,11,0.8884502877862838,0
1408,6,2,10,1.2410188640104511,1655,11,0.8884502877862838,0
1520,6,2,10,2.0606905933696984,1789,11,0.8884502877862838,0
1620,6,2,10,1.7145185523296278,1808,11,0.8884502877862838,0
1479,6,2,10,1.1773550403708979,1700,11,0.8884502877862838,0
1491,6,2,10,1.6031068609604098,1720,11,0.8884502877862838,0
1402,6,2,10,1.1455231285511214,1490,11,0.9431945538974952,0
1382,6,2,10,1.1057332387764005,1584,11,0.8884502877862838,0
1511,6,2,10,1.611064838915354,1692,11,0.9431945538974952,0
1360,6,2,10,1.5991278719829378,1744,11,0.8884502877862838,0
1528,6,2,10,1.7622664200592928,1712,11,0.9431945538974952,0
1438,6,2,10,1.5235270814109683,1705,11,0.9431945538974952,0
1493,6,2,10,1.5752539381181052,1742,11,0.8884502877862838,0
1473,6,2,10,1.3325356104923087,1689,11,0.9431945538974952,0
1534,6,2,10,1.6747286625549072,1788,11,0.9431945538974952,0
1314,6,2,10,1.1654180734384818,1641,11,0.9431945538974952,0
1326,6,2,10,1.336514599469781,1633,11,0.9431945538974952,0
1477,6,2,10,1.615043827892826,1702,11,0.8884502877862838,0
1449,6,2,10,0.9943215474071825,1675,11,0.8884502877862838,0
320,0,2,10,0.3625136939107947,299,11,0.8884502877862838,1
419,0,2,10,0.5455471868745101,322,11,0.9431945538974952,1
376,0,2,10,0.5256522419871498,324,11,0.9431945538974952,1
233,0,2,5,0.7285806798382255,297,11,0.9431945538974952,1
264,2,2,5,0.4540304403926524,331,11,0.8884502877862838,1
299,0,2,10,0.6848118010860327,285,11,0.9431945538974952,1
242,2,2,10,0.6927697790409768,289,11,0.8884502877862838,1
333,2,2,10,0.6927697790409768,301,11,0.8884502877862838,1
234,2,2,10,0.7564336026805301,295,11,0.8884502877862838,1
303,2,2,10,0.5296312309646218,305,11,0.8884502877862838,1
261,2,2,5,0.9514040625766617,281,11,0.9431945538974952,1
389,0,2,10,0.5893160656267029,315,11,0.9431945538974952,1
246,0,2,10,0.7683705696129463,286,11,0.9431945538974952,1
266,2,2,5,0.7047067459733931,295,11,0.8884502877862838,1
231,2,2,10,0.863866305,289,11,0.9431945538974952,1
316,0,2,10,0.5256522419871498,288,11,0.8884502877862838,1
297,0,2,10,0.541568198,307,11,0.9431945538974952,1
321,0,2,10,0.8360133822299715,299,11,0.8884502877862838,1
232,2,2,5,0.9593620405316058,269,11,0.9431945538974952,1
340,0,2,10,0.5216732530096777,310,11,0.9431945538974952,1
299,2,2,10,0.9991519303063265,266,11,0.8884502877862838,1
313,2,2,5,0.808160459,305,11,0.9431945538974952,1
326,2,2,5,0.8996772058695247,284,11,0.9431945538974952,1
289,0,2,10,0.9036561948469968,289,11,0.9431945538974952,1
273,0,2,10,0.8758032720046922,295,11,0.8884502877862838,1
242,2,2,5,0.7683705696129463,298,11,0.9431945538974952,1
176,0,2,5,1.345323971346397,277,11,0.9431945538974952,1
328,2,2,5,0.7086857349508652,299,11,0.9431945538974952,1
291,2,2,5,0.7484756247255858,283,11,0.8884502877862838,1
273,2,2,5,0.5773790986942867,306,11,0.8884502877862838,1
262,2,2,5,0.5893160656267029,305,11,0.9431945538974952,1
359,2,2,10,0.11979536628499819,314,11,0.8884502877862838,1
315,0,2,5,0.6927697790409768,289,11,0.9431945538974952,1
164,0,2,10,1.237891268954651,256,11,0.9431945538974952,1
298,0,2,10,0.7962234924552508,286,11,0.8884502877862838,1
321,2,2,10,0.6848118010860327,305,11,0.8884502877862838,1
252,0,2,10,0.6131899994915354,312,11,0.8884502877862838,1
307,2,2,5,0.6092110105140632,310,11,0.9431945538974952,1
297,0,2,10,0.6848118010860327,286,11,0.8884502877862838,1
402,0,2,10,0.2670179584514649,321,11,0.8884502877862838,1
241,0,2,5,0.6927697790409768,300,11,0.8884502877862838,1
273,2,2,5,0.47392538528001277,283,11,0.8884502877862838,1
283,0,2,5,0.7444966357481138,291,11,0.8884502877862838,1
291,2,2,10,0.3625136939107947,296,11,0.8884502877862838,1
359,0,2,5,0.5853370766492308,304,11,0.8884502877862838,1
306,0,2,5,0.7604125916580021,284,11,0.8884502877862838,1
273,0,2,10,0.8758032720046922,292,11,0.9431945538974952,1
265,0,2,5,0.7285806798382255,303,11,0.9431945538974952,1
251,2,2,5,0.8002024814327229,277,11,0.8884502877862838,1
225,2,2,5,1.182185423270042,256,11,0.8884502877862838,1
245,2,2,10,0.7763285475678904,287,11,0.9431945538974952,1
297,2,2,10,0.7763285475678904,310,11,0.9431945538974952,1
328,0,2,10,0.7763285475678904,266,11,0.8884502877862838,1
263,2,2,10,1.0031309192837985,264,11,0.9431945538974952,1
211,2,2,10,0.7285806798382255,298,11,0.9431945538974952,1
269,2,2,10,0.915593162,272,11,0.8884502877862838,1
279,0,2,10,0.46596740732506864,303,11,0.9431945538974952,1
297,2,2,5,0.4699463963025407,302,11,0.9431945538974952,1
274,0,2,5,0.49382033016737314,299,11,0.8884502877862838,1
292,0,2,5,0.6370639333563678,291,11,0.8884502877862838,1
194,0,2,10,1.1225005886079609,266,11,0.9431945538974952,1
264,0,2,10,0.9434460846217175,285,11,0.8884502877862838,1
252,2,2,10,0.6967487680184489,289,11,0.8884502877862838,1
317,0,2,10,0.46596740732506864,315,11,0.8884502877862838,1
266,0,2,5,0.8877402389371084,269,11,0.8884502877862838,1
333,2,2,10,0.3983245947080434,324,11,0.8884502877862838,1
245,0,2,10,0.971299007,266,11,0.9431945538974952,1
313,0,2,5,0.46596740732506864,306,11,0.9431945538974952,1
303,0,2,10,0.859887316,294,11,0.9431945538974952,1
287,0,2,5,0.6052320215365912,274,11,0.9431945538974952,1
358,0,2,10,0.29089189231629736,303,11,0.8884502877862838,1
375,0,2,5,0.2550809915190487,346,11,0.8884502877862838,1
297,2,2,5,0.31078683720365774,319,11,0.9431945538974952,1
343,2,2,5,0.5893160656267029,305,11,0.9431945538974952,1
295,0,2,10,0.8121394483651391,276,11,0.9431945538974952,1
351,0,2,5,0.7763285475678904,292,11,0.9431945538974952,1
253,2,2,10,0.6410429223338399,303,11,0.8884502877862838,1
402,0,2,10,0.6887907900635047,280,11,0.9431945538974952,1
337,0,2,5,0.6052320215365912,294,11,0.9431945538974952,1
242,2,2,10,0.40230358368551544,299,11,0.8884502877862838,1
284,2,2,5,0.7126647239283372,286,11,0.9431945538974952,1
310,0,2,5,0.6569588782437281,301,11,0.8884502877862838,1
297,2,2,10,0.859887316,287,11,0.9431945538974952,1
292,2,2,5,0.6688958451761444,264,11,0.8884502877862838,1
308,2,2,10,0.4619884183475966,305,11,0.8884502877862838,1
301,2,2,10,0.5773790986942867,300,11,0.9431945538974952,1
341,0,2,10,0.6370639333563678,306,11,0.8884502877862838,1
280,2,2,10,0.8161184373426111,281,11,0.8884502877862838,1
241,0,2,10,0.7285806798382255,293,11,0.8884502877862838,1
357,2,2,10,0.4062825726629875,304,11,0.8884502877862838,1
299,2,2,10,0.6649168561986724,314,11,0.8884502877862838,1
410,2,2,5,0.47392538528001277,310,11,0.8884502877862838,1
348,0,2,10,0.5535051648294542,286,11,0.9431945538974952,1
338,0,2,5,0.5495261758519822,294,11,0.8884502877862838,1
332,0,2,5,0.5455471868745101,303,11,0.8884502877862838,1
333,2,2,5,0.6251269664239516,290,11,0.9431945538974952,1
319,2,2,5,0.3346607710684902,315,11,0.9431945538974952,1
253,2,2,10,0.7166437129058093,303,11,0.9431945538974952,1
350,2,2,10,0.5614631427843984,287,11,0.9431945538974952,1
245,2,2,10,0.8240764152975553,294,11,0.9431945538974952,1
272,0,2,10,0.8200974263200832,284,11,0.9431945538974952,1
279,2,2,5,0.7086857349508652,276,11,0.9431945538974952,1
320,2,2,10,0.9036561948469968,302,11,0.8884502877862838,1
316,2,2,10,0.32272380413607393,320,11,0.9431945538974952,1
341,2,2,5,0.7564336026805301,292,11,0.8884502877862838,1
197,2,2,5,0.7444966357481138,289,11,0.8884502877862838,1
274,2,2,10,0.808160459,287,11,0.9431945538974952,1
299,2,2,10,0.6490009,299,11,0.9431945538974952,1
383,0,2,10,0.5455471868745101,318,11,0.8884502877862838,1
326,0,2,5,0.6092110105140632,287,11,0.9431945538974952,1
281,0,2,10,0.8240764152975553,280,11,0.9431945538974952,1
266,2,2,10,0.8837612499596363,280,11,0.9431945538974952,1
327,0,2,5,0.3943456057305713,304,11,0.8884502877862838,1
281,2,2,10,0.6967487680184489,292,11,0.9431945538974952,1
286,2,2,10,0.6291059554014237,310,11,0.9431945538974952,1
366,0,2,10,0.5495261758519822,303,11,0.9431945538974952,1
324,2,2,5,0.8200974263200832,305,11,0.9431945538974952,1
232,0,2,10,0.8161184373426111,285,11,0.9431945538974952,1
350,0,2,10,0.7564336026805301,306,11,0.9431945538974952,1
354,2,2,10,0.5296312309646218,324,11,0.8884502877862838,1
226,2,2,5,0.8240764152975553,269,11,0.8884502877862838,1
267,0,2,5,0.47392538528001277,284,11,0.9431945538974952,1
312,0,2,10,0.6370639333563678,319,11,0.8884502877862838,1
274,2,2,5,0.5017783081223173,310,11,0.8884502877862838,1
298,2,2,10,0.6291059554014237,309,11,0.9431945538974952,1
278,0,2,5,0.8161184373426111,282,11,0.9431945538974952,1
373,0,2,10,0.5137152750547335,302,11,0.9431945538974952,1
282,0,2,5,0.8519293381398598,277,11,0.8884502877862838,1
311,0,2,10,0.9315091176893012,270,11,0.9431945538974952,1
266,2,2,10,0.7126647239283372,296,11,0.9431945538974952,1
288,2,2,5,0.7723495585904183,317,11,0.8884502877862838,1
339,2,2,5,0.4062825726629875,309,11,0.9431945538974952,1
308,2,2,5,0.5773790986942867,267,11,0.8884502877862838,1
273,2,2,5,0.8240764152975553,301,11,0.9431945538974952,1
297,2,2,5,0.7365386577931696,302,11,0.8884502877862838,1
366,2,2,10,0.7803075365453624,301,11,0.9431945538974952,1
388,2,2,5,0.11979536628499819,314,11,0.9431945538974952,1
350,0,2,10,0.8758032720046922,284,11,0.9431945538974952,1
282,2,2,10,1.0071099082612707,275,11,0.9431945538974952,1
325,0,2,10,0.5176942640322055,297,11,0.8884502877862838,1
343,2,2,10,0.8041814704101949,276,11,0.9431945538974952,1
273,0,2,10,0.7643915806354742,289,11,0.9431945538974952,1
216,2,2,5,0.9116141728019409,272,11,0.8884502877862838,1
303,2,2,5,0.44607246243770826,289,11,0.8884502877862838,1
278,2,2,5,0.37047167186573887,310,11,0.8884502877862838,1
335,0,2,10,0.32670279311354605,301,11,0.9431945538974952,1
299,2,2,10,0.6569588782437281,320,11,0.8884502877862838,1
322,2,2,5,0.7564336026805301,274,11,0.9431945538974952,1
234,2,2,10,0.8797822609821643,296,11,0.9431945538974952,1
363,2,2,5,0.6490009,306,11,0.8884502877862838,1
293,2,2,5,0.37842965,304,11,0.9431945538974952,1
348,2,2,5,0.597274044,291,11,0.9431945538974952,1
294,0,2,5,0.6808328121085606,292,11,0.9431945538974952,1
347,0,2,5,0.6927697790409768,305,11,0.8884502877862838,1
302,2,2,10,0.8877402389371084,280,11,0.9431945538974952,1
352,2,2,10,0.7643915806354742,298,11,0.8884502877862838,1
295,2,2,10,0.6251269664239516,310,11,0.8884502877862838,1
387,2,2,10,0.6370639333563678,298,11,0.8884502877862838,1
262,2,2,5,0.6092110105140632,309,11,0.9431945538974952,1
327,2,2,5,0.971299007,289,11,0.8884502877862838,1
229,0,2,10,0.7047067459733931,293,11,0.9431945538974952,1
287,0,2,10,0.6688958451761444,303,11,0.8884502877862838,1
358,2,2,5,0.4977993191448452,302,11,0.9431945538974952,1
337,0,2,10,0.7922445034777786,298,11,0.9431945538974952,1
365,0,2,10,0.5614631427843984,308,11,0.8884502877862838,1
343,0,2,5,0.4818833632349569,320,11,0.8884502877862838,1
265,2,2,5,0.8002024814327229,282,11,0.9431945538974952,1
373,0,2,5,0.6291059554014237,304,11,0.8884502877862838,1
318,0,2,5,0.9315091176893012,294,11,0.8884502877862838,1
344,0,2,5,0.44607246243770826,314,11,0.8884502877862838,1
193,0,2,10,1.0747527208782959,255,11,0.9431945538974952,1
242,2,2,10,0.5216732530096777,320,11,0.8884502877862838,1
302,2,2,5,0.6330849443788957,302,11,0.8884502877862838,1
361,2,2,10,0.593295055,296,11,0.9431945538974952,1
312,2,2,10,0.6450219113113119,276,11,0.9431945538974952,1
313,0,2,10,0.5535051648294542,284,11,0.9431945538974952,1
358,0,2,10,0.5574841538069263,308,11,0.8884502877862838,1
377,0,2,5,0.597274044,305,11,0.8884502877862838,1
299,0,2,10,0.37445066084321094,303,11,0.8884502877862838,1
256,2,2,5,0.5694211207393426,303,11,0.9431945538974952,1
179,2,2,5,0.9553830515541337,276,11,0.8884502877862838,1
382,0,2,10,0.3903666167530992,333,11,0.8884502877862838,1
258,2,2,10,0.6171689884690075,313,11,0.8884502877862838,1
293,2,2,5,0.7047067459733931,290,11,0.9431945538974952,1
338,2,2,10,0.6092110105140632,297,11,0.8884502877862838,1
297,2,2,10,0.593295055,288,11,0.8884502877862838,1
299,0,2,10,0.7723495585904183,297,11,0.8884502877862838,1
246,0,2,5,0.7126647239283372,299,11,0.8884502877862838,1
280,2,2,10,0.9553830515541337,275,11,0.8884502877862838,1
257,2,2,10,0.8399923712074435,312,11,0.8884502877862838,1
222,2,2,5,0.7643915806354742,285,11,0.8884502877862838,1
351,2,2,10,0.5574841538069263,308,11,0.8884502877862838,1
392,2,2,10,0.4062825726629875,319,11,0.8884502877862838,1
232,2,2,10,0.7285806798382255,294,11,0.9431945538974952,1
213,0,2,5,0.9116141728019409,286,11,0.8884502877862838,1
375,0,2,10,0.2272280686767442,333,11,0.9431945538974952,1
339,0,2,10,0.3625136939107947,307,11,0.8884502877862838,1
351,0,2,5,0.3147658261811298,328,11,0.8884502877862838,1
309,2,2,5,0.4619884183475966,305,11,0.9431945538974952,1
315,2,2,5,0.6728748341536165,285,11,0.9431945538974952,1
418,0,2,10,0.3625136939107947,325,11,0.9431945538974952,1
289,0,2,10,0.8002024814327229,295,11,0.8884502877862838,1
263,0,2,10,0.8519293381398598,315,11,0.8884502877862838,1
418,0,2,10,0.3147658261811298,324,11,0.8884502877862838,1
291,2,2,10,0.9076351838244688,274,11,0.9431945538974952,1
255,2,2,5,0.8479503491623878,292,11,0.9431945538974952,1
380,0,2,5,0.5893160656267029,309,11,0.9431945538974952,1
308,2,2,10,0.5495261758519822,294,11,0.9431945538974952,1
333,2,2,5,0.8877402389371084,304,11,0.8884502877862838,1
260,2,2,10,0.7325596688156976,288,11,0.8884502877862838,1
302,2,2,5,0.541568198,297,11,0.8884502877862838,1
256,2,2,10,0.652979889,284,11,0.9431945538974952,1
346,2,2,5,0.6808328121085606,298,11,0.8884502877862838,1
331,2,2,10,0.5773790986942867,305,11,0.8884502877862838,1
176,2,2,5,0.8240764152975553,274,11,0.9431945538974952,1
183,2,2,5,0.6728748341536165,307,11,0.8884502877862838,1
288,2,2,10,0.9872149633739103,282,11,0.8884502877862838,1
283,2,2,10,0.7842865255228345,290,11,0.8884502877862838,1
384,2,2,5,0.17550121196960722,332,11,0.8884502877862838,1
402,2,2,10,0.5614631427843984,287,11,0.8884502877862838,1
338,0,2,10,0.6410429223338399,296,11,0.8884502877862838,1
362,2,2,5,0.46596740732506864,323,11,0.9431945538974952,1
339,2,2,5,0.6688958451761444,280,11,0.8884502877862838,1
187,0,2,5,1.0110888972387428,273,11,0.8884502877862838,1
319,0,2,10,0.43015650652781995,307,11,0.8884502877862838,1
345,2,2,10,0.5256522419871498,313,11,0.8884502877862838,1
324,0,2,10,0.8360133822299715,307,11,0.9431945538974952,1
330,2,2,10,0.6131899994915354,287,11,0.8884502877862838,1
240,2,2,10,0.5813580876717588,287,11,0.9431945538974952,1
333,2,2,10,0.5654421317618704,289,11,0.9431945538974952,1
293,2,2,5,0.7246016908607534,289,11,0.9431945538974952,1
360,2,2,5,0.5574841538069263,295,11,0.8884502877862838,1
339,0,2,5,0.5137152750547335,286,11,0.9431945538974952,1
389,2,2,10,0.7086857349508652,297,11,0.8884502877862838,1
248,2,2,10,0.7643915806354742,293,11,0.9431945538974952,1
272,0,2,10,0.7246016908607534,275,11,0.9431945538974952,1
319,0,2,10,0.6370639333563678,311,11,0.9431945538974952,1
290,2,2,10,0.863866305,278,11,0.8884502877862838,1
318,0,2,5,0.6370639333563678,287,11,0.9431945538974952,1
266,0,2,10,0.7126647239283372,291,11,0.8884502877862838,1
272,0,2,5,0.6251269664239516,284,11,0.8884502877862838,1
343,2,2,5,0.4619884183475966,310,11,0.8884502877862838,1
258,2,2,5,0.6569588782437281,307,11,0.9431945538974952,1
364,2,2,5,0.4818833632349569,309,11,0.9431945538974952,1
307,2,2,10,0.8002024814327229,305,11,0.8884502877862838,1
353,0,2,10,0.27497593640640905,324,11,0.8884502877862838,1
335,2,2,5,0.5614631427843984,291,11,0.8884502877862838,1
392,2,2,10,0.2232490796992721,319,11,0.9431945538974952,1
271,0,2,5,0.6848118010860327,307,11,0.8884502877862838,1
300,0,2,10,0.5296312309646218,325,11,0.8884502877862838,1
390,0,2,10,0.24712301356410454,334,11,0.8884502877862838,1
333,2,2,10,0.8718242830272201,278,11,0.8884502877862838,1
285,0,2,5,0.8758032720046922,278,11,0.8884502877862838,1
313,2,2,5,0.6450219113113119,323,11,0.9431945538974952,1
264,0,2,10,0.5853370766492308,297,11,0.9431945538974952,1
368,0,2,10,0.49382033016737314,327,11,0.8884502877862838,1
285,2,2,5,0.7325596688156976,306,11,0.9431945538974952,1
294,2,2,10,0.8002024814327229,268,11,0.9431945538974952,1
240,0,2,10,0.9354881066667734,275,11,0.9431945538974952,1
380,2,2,10,0.4221985285728758,305,11,0.9431945538974952,1
272,0,2,10,0.5614631427843984,292,11,0.8884502877862838,1
295,2,2,10,0.3346607710684902,338,11,0.9431945538974952,1
295,2,2,10,0.593295055,312,11,0.8884502877862838,1
258,2,2,10,0.7564336026805301,299,11,0.9431945538974952,1
286,0,2,10,0.7683705696129463,296,11,0.9431945538974952,1
205,2,2,10,0.7882655145003066,264,11,0.8884502877862838,1
282,0,2,10,0.8041814704101949,271,11,0.9431945538974952,1
326,2,2,5,0.5694211207393426,288,11,0.9431945538974952,1
339,0,2,10,0.4261775175503479,335,11,0.9431945538974952,1
262,2,2,10,0.485862352,294,11,0.8884502877862838,1
365,0,2,5,0.5097362860772614,309,11,0.9431945538974952,1
337,2,2,5,0.597274044,299,11,0.8884502877862838,1
343,2,2,10,0.6887907900635047,286,11,0.8884502877862838,1
291,2,2,10,0.8041814704101949,297,11,0.8884502877862838,1
319,0,2,10,0.434135496,321,11,0.8884502877862838,1
295,2,2,5,0.6131899994915354,308,11,0.8884502877862838,1
348,0,2,5,0.5734001097168147,311,11,0.8884502877862838,1
272,2,2,10,0.752454614,298,11,0.8884502877862838,1
266,0,2,5,0.9911939523513824,279,11,0.8884502877862838,1
290,0,2,5,0.7246016908607534,308,11,0.8884502877862838,1
303,0,2,5,0.7047067459733931,295,11,0.9431945538974952,1
235,2,2,10,0.8479503491623878,278,11,0.8884502877862838,1
284,0,2,10,0.7086857349508652,296,11,0.8884502877862838,1
266,0,2,10,0.9951729413288545,280,11,0.9431945538974952,1
346,0,2,10,0.5535051648294542,304,11,0.8884502877862838,1
336,2,2,5,0.5535051648294542,293,11,0.8884502877862838,1
231,0,2,10,1.130458566562905,254,11,0.9431945538974952,1
294,2,2,10,1.1702484563376256,273,11,0.8884502877862838,1
246,0,2,5,0.6291059554014237,319,11,0.8884502877862838,1
310,0,2,10,0.5654421317618704,322,11,0.8884502877862838,1
340,2,2,10,0.7484756247255858,307,11,0.8884502877862838,1
285,2,2,10,0.7246016908607534,297,11,0.9431945538974952,1
324,0,2,5,0.8121394483651391,274,11,0.8884502877862838,1
232,2,2,10,1.0071099082612707,270,11,0.8884502877862838,1
244,0,2,5,0.8917192279145806,298,11,0.9431945538974952,1
237,2,2,10,0.6688958451761444,287,11,0.9431945538974952,1
369,2,2,10,0.24314402458663248,317,11,0.8884502877862838,1
299,2,2,5,0.7723495585904183,293,11,0.9431945538974952,1
342,0,2,5,0.5495261758519822,305,11,0.8884502877862838,1
326,0,2,5,0.7842865255228345,295,11,0.9431945538974952,1
306,0,2,10,0.47392538528001277,312,11,0.8884502877862838,1
285,2,2,5,0.5495261758519822,301,11,0.9431945538974952,1
348,0,2,5,0.4818833632349569,303,11,0.9431945538974952,1
200,0,2,10,0.7285806798382255,281,11,0.8884502877862838,1
283,2,2,5,0.47790437425748483,298,11,0.8884502877862838,1
372,0,2,5,0.49382033016737314,307,11,0.8884502877862838,1
281,2,2,10,0.5694211207393426,309,11,0.8884502877862838,1
360,0,2,5,0.8041814704101949,289,11,0.8884502877862838,1
371,2,2,10,0.5216732530096777,293,11,0.9431945538974952,1
270,0,2,10,0.5853370766492308,285,11,0.8884502877862838,1
283,2,2,10,0.49382033016737314,300,11,0.9431945538974952,1
312,2,2,10,0.7564336026805301,294,11,0.9431945538974952,1
434,2,2,5,0.38240863879815506,321,11,0.9431945538974952,1
311,0,2,10,0.7723495585904183,259,11,0.8884502877862838,1
249,2,2,5,0.9593620405316058,271,11,0.9431945538974952,1
342,0,2,5,0.5853370766492308,297,11,0.9431945538974952,1
246,0,2,5,0.6370639333563678,292,11,0.8884502877862838,1
365,0,2,5,0.45800942937012445,317,11,0.9431945538974952,1
292,2,2,5,0.7564336026805301,292,11,0.9431945538974952,1
289,2,2,5,0.7086857349508652,311,11,0.9431945538974952,1
285,0,2,10,0.6848118010860327,290,11,0.9431945538974952,1
326,2,2,10,0.6171689884690075,286,11,0.9431945538974952,1
285,0,2,10,0.9394670956442455,281,11,0.8884502877862838,1
304,0,2,5,0.7962234924552508,303,11,0.8884502877862838,1
290,0,2,5,0.7484756247255858,295,11,0.8884502877862838,1
346,2,2,10,0.7126647239283372,300,11,0.8884502877862838,1
287,0,2,10,0.7882655145003066,279,11,0.8884502877862838,1
274,0,2,10,0.8360133822299715,294,11,0.8884502877862838,1
243,0,2,10,0.45800942937012445,306,11,0.8884502877862838,1
356,0,2,5,0.40230358368551544,315,11,0.9431945538974952,1
330,2,2,10,0.6291059554014237,301,11,0.9431945538974952,1
258,0,2,5,0.9553830515541337,287,11,0.9431945538974952,1
305,0,2,10,0.49382033016737314,311,11,0.8884502877862838,1
312,0,2,5,0.8797822609821643,285,11,0.9431945538974952,1
359,2,2,10,0.5176942640322055,312,11,0.8884502877862838,1
324,0,2,5,0.8041814704101949,296,11,0.9431945538974952,1
204,0,2,10,0.7325596688156976,272,11,0.8884502877862838,1
226,0,2,10,0.8240764152975553,288,11,0.8884502877862838,1
341,2,2,5,0.7246016908607534,291,11,0.8884502877862838,1
285,2,2,10,0.7842865255228345,292,11,0.9431945538974952,1
383,2,2,5,0.41424055061793164,324,11,0.9431945538974952,1
266,2,2,10,0.4898413411899011,305,11,0.9431945538974952,1
